"id","name","address","city_id","inn","latitude","longitude","average_salary2012","average_salary2013","average_salary2014","chief","email","fullname","payments2012","payments2013","payments2014","phone","receipts2012","receipts2013","receipts2014","www","alias"
9029,"Школа №892","111539, г. Москва, ул. Реутовская, д. 2 А",13,"7720821282",55.740907,37.832827,,,,"Зуева Наталья Андреевна","892@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы средняя общеобразовательная школа № 892",,,,"7-495-3758486",,,,"sch892.mskobr.ru","892"
9030,"Школа №2089","111674, г. Москва, ул.1-я Вольская, д. 9, к.3",13,"7721805149",55.684346,37.920808,,60210,63370,"Артемьев Александр Николаевич","2089@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2089»",,365932069,351718723,"7-495-7069097",,367959020,418418604,"sch2089uv.mskobr.ru","2089"
9031,"Школа №1293","121552, г. Москва, ул.Оршанская, д.10, корп.1",13,"7731185543",55.742939,37.410583,,66423,67230,"Фураева Елена Анатольевна","1293@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного языка № 1293»",,285164159,403092480,"7-499-1414095",,261224521,374735371,"sch1293.mskobr.ru","1293"
9032,"Школа №1206","117593, г. Москва, Литовский б-р, д.3, корп.3",13,"7728237583",55.614953,37.5334,59800,52830,54490,"Кочубей Николай Анатольевич","dogm@mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1206»",83310205,348937485,322782541,"8-495-4266422",103814843,335108341,325692632,"sch1206uz.mskobr.ru/","1206"
9033,"Гимназия №2072","111394, г. Москва, ул.Утренняя, д.12",13,"7720792271",55.74747,37.792753,,55768,55847,"Валишина Лариса Николаевна","2072@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 2072",,220296595,241294159,"643-499-7851798",,216710508,251181740,"sch2072v.mskobr.ru","gym2072"
9034,"Гимназия №1565 ""Свиблово"","129323, г. Москва, ул. Седова, д. 4, корп. 1",13,"7716530474",55.852799,37.642186,66586,54032,,"Грабовский Андрей Иванович","1565@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1565 «Свиблово»",,286845655,,"7-495-6566081",70356389,305906752,,"gym1565sv.mskobr.ru","gym1565"
9035,"ЦО ""Технологии обучения"","121151, г. Москва, Резервный пр., д.10",13,"7705694400",55.741161,37.550073,,,62600,"Ездов Александр Анатольевич","dogm@mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Центр образования «Технологии обучения»",,,524020943,"495-232-3007",,,634838652,"cotg.mskobr.ru","technologyschool"
9036,"Школа №2007","117042, г. Москва, ул. Горчакова, д. 9, корп. 1",13,"7727506272",55.544749,37.532771,49575,57193,65775,,"2007@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением физики и математики № 2007",76787909,81404868,89231600,,80805880,82852017,112227561,"schuuz2007.mskobr.ru","2007"
9037,"Школа №1359 им.Миля","109145, г. Москва, Пронская ул., д.4, корп.1",13,"7721219881",55.701501,37.84534,,53250,57730,"Новикова Галина Вячеславовна","1359@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1359 имени авиаконструктора М.Л.Миля»",,87670242,,"7-495-7055332",,88343916,673194954,"sch1359uv.mskobr.ru","1359"
9038,"Школа №2088 ""Грайвороново"","109518, г. Москва, Волжский бульвар, д. 6, корпус 3",13,"7722820502",55.717518,37.736887,,56283,56248,"Поляткова Мария Анатольевна","2088@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2088 «Грайвороново»",,248734951,212345714,"7-499-1775692",,228102610,228365503,"sch2088uv.mskobr.ru","2088"
9039,"Лицей №504","117556, г. Москва, Варшавское ш., д. 67",13,"7726711536",55.663918,37.621579,,,,"Корягин Андрей Михайлович","504@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 504",,,,"7-495-3875640",,,,"lyc504u.mskobr.ru","lyc504"
9040,"Школа №686 ""Класс-центр"","125130, г. Москва, улица Большая Академическая, дом 11А",13,"7713020820",55.821861,37.524749,32771,34092,,,"686@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 686 «Класс-центр»",89122305,93136170,,,91267798,93800260,,"cos686.mskobr.ru","686"
9041,"Школа №1553 им.Вернадского","115114, г. Москва, ул.Дербеневская, д.13",13,"7725034137",55.720966,37.649103,38286,44385,49797,"Калачихина Ольга Данииловна","1553@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 1553 имени В.И. Вернадского",55021689,59084092,62978363,"7-495-9597738",52716243,59286429,63500267,"lycu1553.mskobr.ru","lyc1553"
9042,"Школа №1151","124617, г. Москва, Зеленоград, корп. 1469",13,"7735062655",55.987442,37.155614,65600,57326,55181,"Агапов Игорь Геннадьевич","1151@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1151»",174605766,249898785,417702781,"7-499-7174402",172343551,247179196,451841582,"sch1151zg.mskobr.ru","1151"
9043,"Школа №718","124460, г. Москва, Зеленоград, корп. 1214",13,"7735066040",55.993223,37.192669,65339,54426,57536,"Коржова Ольга Николаевна","718@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 718»",75391170,149525669,139244377,"7-499-7314323",80827424,146675629,150759736,"sch718zg.mskobr.ru","718"
9044,"Школа №1621 ""Школа лидерства Лаудер Эц Хайм"","107078, г. Москва, Малый Козловский пер., д.3",13,"7701384943",55.764941,37.649265,,,,"Ясинская Юлия Сергеевна","1621@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1621 «Школа лидерства Лаудер Эц Хайм»",,,,"7-495-6240158",,,,"sch1621.mskobr.ru","1621"
9045,"Гимназия №1582","117587, г. Москва, ул.Кировоградская, д.18, корп.4",13,"7726643460",55.617805,37.601268,,47221,52972,"Рыбакова Евгения Валентиновна","1582@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1582",,162117142,184983925,"8-495-3118272",,172498221,188422646,"gym1582u.mskobr.ru","gym1582"
9046,"Школа №319","105122, г. Москва, ул. Амурская, дом 6",13,"7718220326",55.806651,37.759803,52551,56071,55405,"Харламова Марина Владимировна","319@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 319»",55361923,72283295,362665757,"8-499-9668710",67391736,60964800,379844477,"sch319v.mskobr.ru","319"
9047,"Школа №1440","121609, г. Москва, Осенний б-р, д.10, корп.3",13,"7731243019",55.757536,37.412721,,67290,66420,"Миняйло Ирина Николаевна","1440@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1440»",,119361487,112697385,"7-495-4159855",,115054897,120104350,"sch1440.mskobr.ru","1440"
9048,"Школа №949","115597, г. Москва, ул.Воронежская, д.46, корп.3",13,"7724189378",55.608811,37.753847,54470,53780,55650,"Антонова Ирина Петровна","949@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 949»",102991722,178523376,296162688,"7-495-3990636",132923730,199319781,296754601,"sch949u.mskobr.ru","949"
9049,"Школа №1100","117630, г. Москва, улица Академика Челомея, дом 6а",13,"7728816196",55.662887,37.532277,,,,"Микаелян Гарри Суренович","1100@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1100",,,,"7-495-9361087",,,,"sch1100uz.mskobr.ru","1100"
9050,"Школа №2000","115522, г. Москва, ул.Кантемировская, д.22, корп.6",13,"7724851400",55.64222,37.659973,,57431,53606,"Шмачкова Татьяна Михайловна","2000@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2000»",,271807051,322072328,"8-499-3200000",,249378627,343312236,"sch2000u.mskobr.ru","2000"
9051,"Гимназия №1563","105215, г. Москва, ул. 13-я Парковая, д. 33",13,"7719048879",55.807486,37.810414,,,,,"1563@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1563",,,,,,,,"gym1563v.mskobr.ru","gym1563"
9052,"Гимназия №1576","125299, г. Москва, ул. Большая Академическая, д. 22а",13,"7713039050",55.822883,37.529367,56200,59460,57700,"Маевская Инна Генриховна","1576@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1576»",85954908,,612760967,"7-495-4507707",100266069,,666094177,"gym1576s.mskobr.ru","gym1576"
9053,"Школа №323","119415, г. Москва, пр-т Вернадского, д.57",13,"7729422035",55.672169,37.504879,,,,"Копылова Светлана Викторовна","323@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 323»",,,,"8-499-4324807",,,,"sch323.mskobr.ru","323"
9054,"Гимназия №1522","123423, г. Москва, ул. Народного Ополчения, д. 16, корп. 4",13,"7734236901",55.772846,37.482214,,,,"Воробьева Вера Владимировна","1522@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1522",,,,"7-499-9462431",,,,"gym1522.mskobr.ru","gym1522"
9055,"Гимназия №1786","117041, г. Москва, ул. Адмирала Лазарева, д. 77",13,"7727763713",55.534591,37.495285,,,73700,"Гладик Владимир Адамович","1786@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение «Гимназия № 1786»",,,100108211,"8-499-7937709",,,105911848,"gym1786uz.mskobr.ru","gym1786"
9056,"Школа №51","117513, г. Москва, Ленинский пр-т, дом 125, корп.4",13,"7728261681",55.644089,37.482214,,,,"Гаврилычева Наталья Анатольевна","51@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 51»",,,,"8-495-4382456",,,,"sch51uz.mskobr.ru","51"
9057,"Школа №448","105173, г. Москва, пос. Акулово, д. 43А",13,"7719260829",56.003331,37.792483,53533,50089,51718,"Яшина Нина Владимировна","448@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 448",55721985,78551372,75408078,"8-495-6176376",56487266,77533658,78991727,"sch448.mskobr.ru","448"
9058,"Школа №1207","115582, г. Москва, ул. Домодедовская, д.24, корп. 7",13,"7737078033",55.60546,37.709236,,,,,"1207@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1207",,,,,,,,"sch1207u.mskobr.ru","1207"
9059,"Школа №2077 ""МОК"Открытие"","109369, г. Москва, ул. Перерва, дом 44",13,"7723882999",55.651516,37.735566,,,,"Спиридонова Елена Сергеевна","2087@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2087 «Многопрофильный образовательный комплекс «Открытие»",,,,"7-499-3563811",,,,"sch2087uv.mskobr.ru","2087"
9060,"Школа №1236","127254, г. Москва, ул. Яблочкова, дом 10",13,"7715303782",55.817426,37.582403,60859,49909,54214,"Копылова Ирина Александровна","1236@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного языка № 1236»",70419740,196370630,707354619,"8-495-6390505",80037162,179747379,678538379,"sch1236sv.mskobr.ru","1236"
9061,"Школа №1466 им.Рушевой","115304, г. Москва, ул.Ереванская, д.20, к.2",13,"7724857843",55.628784,37.674067,,,,"Чугунова Татьяна Станиславовна","1466@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1466 имени Надежды Рушевой»",,,,"7-495-3210783",,,,"sch1466u.mskobr.ru","1466"
9062,"Гимназия №1518","129085, г. Москва, проспект Мира, д. 87",13,"7717666051",55.803762,37.634577,92654,89590,104211,"Фирсова Марина Михайловна","1518@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1518",160752821,161730510,216044218,"7-495-6876666",165661599,176230272,227547233,"gum1518.mskobr.ru","gym1518"
9063,"Школа №1284","101000, г. Москва, Уланский пер., д.8",13,"7708155205",55.767686,37.638377,59450,67573,68056,"Артемова Светлана Юрьевна","1284@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1284»",86986243,21000895,137116884,"8-495-6238453",104965717,48762163,146717199,"sch1284.mskobr.ru","1284"
9064,"Школа №1301 им.Гайдара","105187, г. Москва, Измайловское шосе, дом 60.",13,"7719894568",55.780066,37.738288,,,53086,"Фастовский Игорь Анатольевич","1301@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением экономики № 1301 имени Е.Т. Гайдара»",,,128524753,"7-495-3655644",,,156174192,"sch1301v.mskobr.ru","1301"
9065,"Школа №1095","129281, г. Москва, ул. Енисейская, д. 32, корпус 3",13,"7716199502",55.872193,37.670483,,,61300,"Белова Надежда Сергеевна","1095@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением французского языка № 1095»",,,,"7-495-4709155",,,,"sch1095sv.mskobr.ru","1095"
9066,"Гимназия №625","117449, г. Москва, ул. Шверника, д. 17, корп. 2",13,"7727028555",55.691968,37.593309,,,61200,"Алябушева Галина Васильевна","625@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 625»",,,,"7-499-1264820",,,228829548,"gym625uz.mskobr.ru","gym625"
9067,"Школа №534","115573, г. Москва, Ореховый пр., д.17, корп.2",13,"7724191296",55.623697,37.734084,,,,"Шестакова Дина Валентиновна","534@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 534»",,,,"7-495-3953213",,,,"sch534.mskobr.ru","534"
9068,"Школа №2006","117216, г. Москва, ул. Грина, дом 18, корпус 3, строение 1",13,"7727824998",55.565784,37.582367,,,75206,"Илюхина Вера Алексеевна","2006@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2006",,,218157924,"7-495-7148525",,,234120863,"sch2006uz.mskobr.ru","2006"
9069,"Школа №86 им.Катукова","123592, г. Москва, ул. Маршала Катукова, д. 12, к. 3",13,"7734039741",55.807319,37.40274,,,,"Самсонов Павел Иванович","86@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 86 имени М.Е. Катукова",,,,"7-495-7584065",,,,"sch86sz.mskobr.ru","86"
9070,"Школа №879","117519, г. Москва, улица Красного Маяка, 3 Г",13,"7726708188",55.609701,37.595968,53586,63043,53019,"Мальцева Ольга Филипповна","879@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 879»",23941732,121112207,194371283,"7-495-3892711",36219854,121278678,205258711,"sch879.mskobr.ru","879"
9071,"Школа №1200","111673, г. Москва, Суздальская ул, 24 Б",13,"7720258623",55.741906,37.859219,47000,57000,63247,"Дьячков Виктор Максимович","1200@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1200»",106317957,123599574,280263615,"8-495-7015350",110934553,122121234,294931692,"sch1200.mskobr.ru","1200"
9072,"Школа №58","119313, г. Москва, ул. Вавилова, д. 84, корп. 2",13,"7736210850",55.677798,37.538799,,,63780,,"si58@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 58»",,,61401130,,,,64579175,"schiuz58.mskobr.ru","58"
9073,"Школа №1400","121354, г. Москва, Можайское ш., д.38, корп.7",13,"7731099453",55.721016,37.411526,,,,"Барбашина Светлана Валентиновна","1400@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1400»",,,,"8-495-4489238",,,,"sch1400z.mskobr.ru","1400"
9074,"Школа №814","119501, г. Москва, ул.Веерная, д.5, корп.3",13,"7729410368",55.706543,37.474731,,,55500,"Иванцов Максим Николаевич","814@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 814»",,,705846101,"7-499-7260146",,,695580629,"sch814z.mskobr.ru","814"
9075,"Лицей №1795 ""Лосиноостровский"","107143, г. Москва, Открытое шоссе, д. 23А",13,"7718987403",55.827085,37.752975,,,54006,"Сетежева Валентина Валериевна","1795@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 1795 «Лосиноостровский»",,,176439773,"7-499-1679286",,,180410531,"lyc1795.mskobr.ru","lyc1795"
9076,"Школа №1908","109156, г. Москва, ул. Привольная, 41",13,"7721221802",55.689162,37.84976,,,,,"1908@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1908",,,,,,,,"sch1908uv.mskobr.ru","1908"
9077,"Гимназия №1579","115409, г. Москва, Пролетарский пр-кт, д.7, корп.3",13,"7724731696",55.646472,37.659182,,,61000,"Кудинова Марина Феликсовна","1579@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1579",,,,"7-499-3247851",,,181528319,"gym1579u.mskobr.ru","gym1579"
9078,"Школа №1498 ""ММШ"","119607, г. Москва, Мичуринский проспект, д. 23",13,"7729788505",55.694124,37.507026,,,,"Лукьянова Наталья Геннадьевна","1498@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1498 «Московская Международная Школа»",,,,"7-495-9327501",,,,"sch1498.mskobr.ru","1498"
9079,"Школа №37","119192, г. Москва, ул. Столетова, д. 3",13,"7729410230",55.703175,37.503819,,54632,57195,"Баринова Татьяна Юрьевна","37@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 37»",,99782567,145833635,"7-499-7393528",,97271067,148129441,"sch37.mskobr.ru","37"
9080,"Школа №760 им.Маресьева","129347, г. Москва, Ярославское ш., д.147",13,"7716200170",55.880884,37.72034,,,63200,"Курмышова Ольга Анатольевна","760@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 760 имени А.П. Маресьева»",,,276784767,"7-499-1825610",,,,"schsv760.mskobr.ru","760"
9081,"Лицей №1555","119034, г. Москва, Хилков пер., д.3А",13,"7704158928",55.737193,37.598079,,,,"Манухин Юрий Васильевич","1555@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы Лингвистический лицей № 1555",,,,"7-499-7669312",,,,"lycc1555.mskobr.ru","lyc1555"
9082,"Гимназия №1306","119192, г. Москва, Мичуринский проспект, д. 15, корп. 2, 3",13,"7729413009",55.69799,37.509128,,,,"Спорышева Елена Болеславовна","1306@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1306",,,,"8-495-9329960",,,,"gymg1306.mskobr.ru","gym1306"
9083,"Гимназия №1562 им.Боровика","109341, г. Москва, ул. Братиславская, дом 4",13,"7723196358",55.665203,37.751314,,,,,"1562@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1562 имени Артема Боровика",,,,,,,,"gym1562uv.mskobr.ru","gym1562"
9084,"Школа №664","105173, г. Москва, ул. Главная, д.13",13,"7719259326",55.819545,37.866585,51400,62400,51585,"Демьяненко Тамара Петровна","664@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 664",,73950430,106137802,"8-499-7809798",69610175,71480912,117600545,"sch664.mskobr.ru","664"
9085,"Школа №480 им.Талалихина","109029, г. Москва, ул.Средняя Калитниковская, д.22, стр.1",13,"7709387946",55.735302,37.68465,,57233,53663,"Гусева Елена Прокофьевна","480@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 480 имени В.В.Талалихина",,44836864,191824036,"7-495-6705351",,44836864,169668082,"sch480c.mskobr.ru","480"
9086,"Школа №2128 ""Энергия"","111673, г. Москва, ул. Суздальская, д.12В, стр.1",13,"7720309589",55.738987,37.85047,,,,"Фролов Константин Александрович","dogm@mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2128 «Энергия»",,,,"7-495-7020101",,,,"sch1914v.mskobr.ru","2128"
9087,"Школа №1285","125362, г. Москва, ул. Вишневая, д. 20, корп. 1",13,"7733113047",55.833814,37.448662,,52006,57860,"Алпатова Ярослава Дмитриевна","1285@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углублённым изучением английского языка № 1285»",,,252845843,"7-495-4917901",,193115200,286801762,"sch1285sz.mskobr.ru","1285"
9088,"Школа №374","107564, г. Москва, Миллионная ул., д.5, корп.1",13,"7718194161",55.816293,37.696759,58465,66071,60174,"Шамалова Марина Олеговна","374@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 374»",50826403,36293419,92696802,"8-499-1694070",50470318,36155740,96922958,"sch374.mskobr.ru","374"
9089,"Таганский Кадетский Корпус","109029, г. Москва, Большая Калитниковская ул., д.42/5",13,"7709367428",55.735885,37.691728,,,64058,"Лакиза Екатерина Станиславовна","kad1785@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1785 «Таганский кадетский корпус»",,,37025517,"8-495-9110625",,,40619706,"kadci1785.mskobr.ru","tagankadet"
9090,"Школа №2036","111675, г. Москва, ул. Татьяны Макаровой, дом 2",13,"7720596679",55.710484,37.887049,68700,66000,66200,"Иренкова Татьяна Витальевна","2036@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2036»",92667359,123657571,270106973,"8-499-7973412",85164924,111292735,262521773,"sch2036v.mskobr.ru","2036"
9091,"Школа №609","124482, г. Москва, Зеленоград, корп. 314",13,"7735096823",55.997985,37.220921,,55385,50835,"Шкутова Светлана Викторовна","609@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 609",,216778229,187194616,"7-499-7357206",,188853590,197879281,"sch609zg.mskobr.ru","609"
9092,"Школа №1249","125057, г. Москва, Чапаевский переулок, д. 6, стр 1",13,"7712022159",55.801212,37.519108,54,,,"Альшванг Алла Даниловна","1249@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением немецкого языка № 1249",74894321,,,"7-499-1570704",81611370,,,"schs1249.mskobr.ru","1249"
9093,"ЦО №1311 ""Тхия"","119421, г. Москва, Ленинский проспект, дом 97, корпус 1",13,"7736132129",55.67127,37.523249,,,,,"1311@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы центр образования № 1311 «Тхия»",,,,,,,,"couz1311.mskobr.ru","1311"
9094,"Школа № 285 им.Молодцова","127081, г. Москва, Ясный пр., д.24, корп.3",13,"7715468897",55.876597,37.623986,,,,"Пыканов Игорь Владимирович","285@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 285 имени В.А. Молодцова»",,,,"7-499-4771313",,,,"schsv285.mskobr.ru","285"
9095,"Школа №1252 им.Сервантеса","125080, г. Москва, ул. Дубосековская, д. 3",13,"7743022631",55.809975,37.496515,,54937,,"Анурова Ирина Владимировна","1252@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением испанского языка № 1252 имени Сервантеса»",,88570262,,"8-499-1580222",,110285334,,"sch1252.mskobr.ru","1252"
9096,"Школа №852","124460, г. Москва, Зеленоград, корп.1115",13,"7735080541",55.997114,37.186112,50510,57255,49960,"Смотрова Татьяна Ивановна","852@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 852»",101952266,239672067,227851706,"7-499-7310662",106885842,230874477,224391367,"sch852zg.mskobr.ru","852"
9097,"Гимназия №1540","103055, г. Москва, Новослободская ул., д.57, стр.1",13,"7702058364",55.786905,37.592204,,,,"Моисеева Марина Владимировна","1540@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1540»",,,,"7-499-9783584",,,,"gymc1540.mskobr.ru","gym1540"
9098,"Школа №1194","124683, г. Москва, Зеленоград, корп. 1556",13,"7735002230",55.979903,37.153691,55000,50904,53270,"Ващилин Анатолий Сергеевич","1194@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1194»",111051917,202299326,338292289,"8-499-7172747",112568118,202834143,382256721,"sch1194zg.mskobr.ru","1194"
9099,"Школа №1360","107564, г. Москва, ул. Краснобогатырская, д. 21А",13,"7718193658",55.812342,37.702113,57171,59910,58316,"Синченко Лидия Андреевна","1360@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением математики № 1360»",91604941,234901438,211695022,"8-495-9644110",90637134,212855347,211465215,"sch1360v.mskobr.ru","1360"
9100,"Школа №72","121309, г. Москва, ул. Б.Филевская, д.15",13,"7730027368",55.747454,37.498599,,,,"Соболева Оксана Витальевна","72@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 72",,,,"8-499-1452077",,,,"sch72.mskobr.ru","72"
9101,"Школа №887","121467, г. Москва, ул.Молдавская, д.6, корп.2",13,"7731173700",55.731997,37.439706,,,64465,"Морозов Илья Ильич","887@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 887»",,,,"7-495-4447253",,,452117066,"sch887.mskobr.ru","887"
9102,"Школа №1022","111621, г. Москва, Муромская ул., д.1А",13,"7720821170",55.71338,37.85259,,,,"Куляшова Юлия Николаевна","1022@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1022»",,,,"7-495-7000080",,,,"sch1022.mskobr.ru","1022"
9103,"Школа №1186 им.Джалиля","109559, г. Москва, ул. Белореченская, д. 19, корп. 2",13,"7723186335",55.672001,37.767591,,,53631,"Гирфанова Лемма Исхаковна","1186@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным татарским компонентом образования № 1186 имени Мусы Джалиля",,,56050483,"7-495-3595747",,,56409075,"schuve1186.mskobr.ru","1186"
9104,"Школа №842","124482, г. Москва, Зеленоград, корп. 142",13,"7735043162",56.005883,37.211687,60886,51234,53312,"Макарова Ольга Евгеньевна","842@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 842»",,183972728,171735643,"095-499-7341476",60149080,184922946,191242002,"sch842zg.mskobr.ru","842"
9105,"Школа №1861 ""Загорье"","115598, г. Москва, Загорьевский пр., д.13",13,"7724184475",55.577989,37.680077,,,,,"1861@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1861 «Загорье»",,,,,,,,"sch1861u.mskobr.ru","1861"
9106,"Школа №709","127204, г. Москва, 9-я Северная линия дом1 корпус2",13,"7715969269",55.935113,37.556307,,,59121,"Дружинин Владимир Петрович","709@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 709»",,,219917783,"8-499-7676011",,,216687394,"sch709sv.mskobr.ru","709"
9107,"Гимназия №1552","115580, г. Москва, ул.Мусы Джалиля, д.25",13,"7724224992",55.619605,37.746588,44000,49100,53300,"Авилова Оксана Григорьевна","1552@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1552»",76720363,79936881,81585583,"7-495-3961600",80771863,82643678,88445151,"gymu1552.mskobr.ru","gym1552"
9108,"Школа №627","115054, г. Москва, ул.Дубининская, д.42",13,"7713757043",55.724489,37.635072,,,,"Павлюченко Людмила Васильевна","627@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 627»",,,,"7-499-2357144",,,,"sch627.mskobr.ru","627"
9109,"Школа №1726","121170, г. Москва, ул.Дениса Давыдова д.5",13,"7730160070",55.738764,37.518425,,59648,60821,,"1726@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1726",,143743259,133924591,,,136424135,136399005,"sch1726z.mskobr.ru","1726"
